"Entry.Name","Entry","Organism","Org","Scientific_Name","Gene","Protein.names","gpcr","taxa","Accession","Rename","Org_Uq","RL_Entry_Name"
"A0A7R9SUJ9_CAEEL","A0A7R9SUJ9","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","A0A7R9SUJ9","Serpentine Receptor, class Z","PF10325",2759,"PF10325","Srz","CAEEL","A0A7R9SUJ9_CAEEL"
"O44454_CAEEL","O44454","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","O44454","Serpentine Receptor, class Z","PF10325",2759,"PF10325","Srz","CAEEL","O44454_CAEEL"
"Q2EEN4_CAEEL","Q2EEN4","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","Q2EEN4","Serpentine receptor class gamma","PF10325",2759,"PF10325","Srz","CAEEL","Q2EEN4_CAEEL"
"U4PCJ9_CAEEL","U4PCJ9","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","U4PCJ9","Serpentine Receptor, class Z","PF10325",2759,"PF10325","Srz","CAEEL","U4PCJ9_CAEEL"
"A0A0K3ARF6_CAEEL","A0A0K3ARF6","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","A0A0K3ARF6","Seven TM Receptor","PF10326",2759,"PF10326","Str","CAEEL","A0A0K3ARF6_CAEEL"
"A0A0K3ARU7_CAEEL","A0A0K3ARU7","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","A0A0K3ARU7","G protein-coupled receptor","PF10326",2759,"PF10326","Str","CAEEL","A0A0K3ARU7_CAEEL"
"A0A0K3AS96_CAEEL","A0A0K3AS96","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","A0A0K3AS96","Seven TM Receptor","PF10326",2759,"PF10326","Str","CAEEL","A0A0K3AS96_CAEEL"
"A0A0K3AVG3_CAEEL","A0A0K3AVG3","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","A0A0K3AVG3","Seven TM Receptor","PF10326",2759,"PF10326","Str","CAEEL","A0A0K3AVG3_CAEEL"
"A0A0K3AVR5_CAEEL","A0A0K3AVR5","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","A0A0K3AVR5","G protein-coupled receptor","PF10326",2759,"PF10326","Str","CAEEL","A0A0K3AVR5_CAEEL"
"A0A0M7RFG8_CAEEL","A0A0M7RFG8","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","A0A0M7RFG8","Seven TM Receptor","PF10326",2759,"PF10326","Str","CAEEL","A0A0M7RFG8_CAEEL"
"A0A0S4XRR7_CAEEL","A0A0S4XRR7","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","A0A0S4XRR7","Seven TM Receptor","PF10326",2759,"PF10326","Str","CAEEL","A0A0S4XRR7_CAEEL"
"A0A0S4XRX5_CAEEL","A0A0S4XRX5","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","A0A0S4XRX5","Seven TM Receptor","PF10326",2759,"PF10326","Str","CAEEL","A0A0S4XRX5_CAEEL"
"A0A131MB93_CAEEL","A0A131MB93","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","A0A131MB93","Seven TM Receptor","PF10326",2759,"PF10326","Str","CAEEL","A0A131MB93_CAEEL"
"A0A131MBL4_CAEEL","A0A131MBL4","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","A0A131MBL4","Seven TM Receptor","PF10326",2759,"PF10326","Str","CAEEL","A0A131MBL4_CAEEL"
"A0A131MD12_CAEEL","A0A131MD12","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","A0A131MD12","G protein-coupled receptor","PF10326",2759,"PF10326","Str","CAEEL","A0A131MD12_CAEEL"
"A0A168HAM8_CAEEL","A0A168HAM8","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","A0A168HAM8","Seven TM Receptor","PF10326",2759,"PF10326","Str","CAEEL","A0A168HAM8_CAEEL"
"A0A2C9C3M6_CAEEL","A0A2C9C3M6","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","A0A2C9C3M6","Serpentine Receptor, class M","PF10326",2759,"PF10326","Str","CAEEL","A0A2C9C3M6_CAEEL"
"D3KZG5_CAEEL","D3KZG5","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","D3KZG5","Seven TM Receptor","PF10326",2759,"PF10326","Str","CAEEL","D3KZG5_CAEEL"
"E3W736_CAEEL","E3W736","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","E3W736","Seven TM Receptor","PF10326",2759,"PF10326","Str","CAEEL","E3W736_CAEEL"
"G5EC51_CAEEL","G5EC51","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","G5EC51","Seven TM Receptor","PF10326",2759,"PF10326","Str","CAEEL","G5EC51_CAEEL"
"H9G2S4_CAEEL","H9G2S4","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","H9G2S4","Serpentine Receptor, class M","PF10326",2759,"PF10326","Str","CAEEL","H9G2S4_CAEEL"
"O17664_CAEEL","O17664","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","O17664","Seven TM Receptor","PF10326",2759,"PF10326","Str","CAEEL","O17664_CAEEL"
"O18011_CAEEL","O18011","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","O18011","Secreted protein","PF10326",2759,"PF10326","Str","CAEEL","O18011_CAEEL"
"O44455_CAEEL","O44455","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","O44455","Seven TM Receptor","PF10326",2759,"PF10326","Str","CAEEL","O44455_CAEEL"
"O44691_CAEEL","O44691","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","O44691","7TM_GPCR_Srx domain-containing protein","PF10326",2759,"PF10326","Str","CAEEL","O44691_CAEEL"
"O45801_CAEEL","O45801","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","O45801","Serpentine Receptor, class T","PF10326",2759,"PF10326","Str","CAEEL","O45801_CAEEL"
"O45971_CAEEL","O45971","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","O45971","Seven TM Receptor","PF10326",2759,"PF10326","Str","CAEEL","O45971_CAEEL"
"O76415_CAEEL","O76415","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","O76415","Seven TM Receptor","PF10326",2759,"PF10326","Str","CAEEL","O76415_CAEEL"
"O76658_CAEEL","O76658","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","O76658","Seven TM Receptor","PF10326",2759,"PF10326","Str","CAEEL","O76658_CAEEL"
"P91070_CAEEL","P91070","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","P91070","Seven TM Receptor","PF10326",2759,"PF10326","Str","CAEEL","P91070_CAEEL"
"Q17700_CAEEL","Q17700","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","Q17700","Seven TM Receptor","PF10326",2759,"PF10326","Str","CAEEL","Q17700_CAEEL"
"Q21008_CAEEL","Q21008","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","Q21008","Serpentine Receptor, class M","PF10326",2759,"PF10326","Str","CAEEL","Q21008_CAEEL"
"Q966E9_CAEEL","Q966E9","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","Q966E9","Seven TM Receptor","PF10326",2759,"PF10326","Str","CAEEL","Q966E9_CAEEL"
"Q9U2N0_CAEEL","Q9U2N0","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","Q9U2N0","Seven TM Receptor","PF10326",2759,"PF10326","Str","CAEEL","Q9U2N0_CAEEL"
"Q9UAU7_CAEEL","Q9UAU7","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","Q9UAU7","Seven TM Receptor","PF10326",2759,"PF10326","Str","CAEEL","Q9UAU7_CAEEL"
"A0A0K3AUQ4_CAEEL","A0A0K3AUQ4","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","A0A0K3AUQ4","G protein-coupled receptor","PF10327",2759,"PF10327","Sri","CAEEL","A0A0K3AUQ4_CAEEL"
"A0A0M7RDQ2_CAEEL","A0A0M7RDQ2","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","A0A0M7RDQ2","G protein-coupled receptor","PF10327",2759,"PF10327","Sri","CAEEL","A0A0M7RDQ2_CAEEL"
"A0A238UKL0_CAEEL","A0A238UKL0","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","A0A238UKL0","Serpentine Receptor, class I","PF10327",2759,"PF10327","Sri","CAEEL","A0A238UKL0_CAEEL"
"A3KFD0_CAEEL","A3KFD0","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","A3KFD0","G_PROTEIN_RECEP_F1_2 domain-containing protein","PF10327",2759,"PF10327","Sri","CAEEL","A3KFD0_CAEEL"
"C6S3M3_CAEEL","C6S3M3","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","C6S3M3","G protein-coupled receptor","PF10327",2759,"PF10327","Sri","CAEEL","C6S3M3_CAEEL"
"I2HAK1_CAEEL","I2HAK1","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","I2HAK1","Uncharacterized protein","PF10327",2759,"PF10327","Sri","CAEEL","I2HAK1_CAEEL"
"Q1ENI6_CAEEL","Q1ENI6","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","Q1ENI6","G_PROTEIN_RECEP_F1_2 domain-containing protein","PF10327",2759,"PF10327","Sri","CAEEL","Q1ENI6_CAEEL"
"Q4A575_CAEEL","Q4A575","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","Q4A575","Serpentine Receptor, class I","PF10327",2759,"PF10327","Sri","CAEEL","Q4A575_CAEEL"
"Q9XW32_CAEEL","Q9XW32","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","Q9XW32","Serpentine Receptor, class H","PF10327",2759,"PF10327","Sri","CAEEL","Q9XW32_CAEEL"
"A0A168H9I9_CAEEL","A0A168H9I9","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","A0A168H9I9","7TM GPCR serpentine receptor class x (Srx) domain-containing protein","PF10328",2759,"PF10328","Srx","CAEEL","A0A168H9I9_CAEEL"
"A9QY31_CAEEL","A9QY31","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","A9QY31","7TM GPCR serpentine receptor class x (Srx) domain-containing protein","PF10328",2759,"PF10328","Srx","CAEEL","A9QY31_CAEEL"
"E1B6U9_CAEEL","E1B6U9","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","E1B6U9","7TM GPCR serpentine receptor class x (Srx) domain-containing protein","PF10328",2759,"PF10328","Srx","CAEEL","E1B6U9_CAEEL"
"F1LIN1_CAEEL","F1LIN1","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","F1LIN1","7TM GPCR serpentine receptor class x (Srx) domain-containing protein","PF10328",2759,"PF10328","Srx","CAEEL","F1LIN1_CAEEL"
"G5EF94_CAEEL","G5EF94","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","G5EF94","7TM GPCR serpentine receptor class x (Srx) domain-containing protein","PF10328",2759,"PF10328","Srx","CAEEL","G5EF94_CAEEL"
"H2KYI6_CAEEL","H2KYI6","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","H2KYI6","G-protein coupled receptors family 1 profile domain-containing protein","PF10328",2759,"PF10328","Srx","CAEEL","H2KYI6_CAEEL"
"M1ZMJ5_CAEEL","M1ZMJ5","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","M1ZMJ5","7TM GPCR serpentine receptor class x (Srx) domain-containing protein","PF10328",2759,"PF10328","Srx","CAEEL","M1ZMJ5_CAEEL"
"O17615_CAEEL","O17615","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","O17615","G-protein coupled receptors family 1 profile domain-containing protein","PF10328",2759,"PF10328","Srx","CAEEL","O17615_CAEEL"
"O44641_CAEEL","O44641","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","O44641","G-protein coupled receptors family 1 profile domain-containing protein","PF10328",2759,"PF10328","Srx","CAEEL","O44641_CAEEL"
"O44877_CAEEL","O44877","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","O44877","7TM GPCR serpentine receptor class x (Srx) domain-containing protein","PF10328",2759,"PF10328","Srx","CAEEL","O44877_CAEEL"
"Q1HAZ7_CAEEL","Q1HAZ7","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","Q1HAZ7","7TM GPCR serpentine receptor class x (Srx) domain-containing protein","PF10328",2759,"PF10328","Srx","CAEEL","Q1HAZ7_CAEEL"
"Q20285_CAEEL","Q20285","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","Q20285","7TM GPCR serpentine receptor class x (Srx) domain-containing protein","PF10328",2759,"PF10328","Srx","CAEEL","Q20285_CAEEL"
"Q22953_CAEEL","Q22953","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","Q22953","7TM GPCR serpentine receptor class x (Srx) domain-containing protein","PF10328",2759,"PF10328","Srx","CAEEL","Q22953_CAEEL"
"Q7JNP8_CAEEL","Q7JNP8","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","Q7JNP8","7TM GPCR serpentine receptor class x (Srx) domain-containing protein","PF10328",2759,"PF10328","Srx","CAEEL","Q7JNP8_CAEEL"
"Q94295_CAEEL","Q94295","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","Q94295","G-protein coupled receptors family 1 profile domain-containing protein","PF10328",2759,"PF10328","Srx","CAEEL","Q94295_CAEEL"
"R7TF83_CAPTE","R7TF83","Capitella teleta (Polychaete worm)","CAPTE","Capitella teleta","R7TF83","7TM GPCR serpentine receptor class x (Srx) domain-containing protein","PF10328",2759,"PF10328","Srx","CAPTE","R7TF83_CAPTE"
"R7U8J9_CAPTE","R7U8J9","Capitella teleta (Polychaete worm)","CAPTE","Capitella teleta","R7U8J9","G-protein coupled receptors family 1 profile domain-containing protein","PF10328",2759,"PF10328","Srx","CAPTE","R7U8J9_CAPTE"
"R7VH24_CAPTE","R7VH24","Capitella teleta (Polychaete worm)","CAPTE","Capitella teleta","R7VH24","G-protein coupled receptors family 1 profile domain-containing protein","PF10328",2759,"PF10328","Srx","CAPTE","R7VH24_CAPTE"
"M2R3U9_ENTHI","M2R3U9","Entamoeba histolytica KU27","ENTHI","Entamoeba histolytica","M2R3U9","G-protein coupled receptors family 2 profile 2 domain-containing protein","PF11970",2759,"PF11970","Git3-2","ENTHI","M2R3U9_ENTHI"
"M7WEB8_ENTHI","M7WEB8","Entamoeba histolytica HM-3:IMSS","ENTHI","Entamoeba histolytica","M7WEB8","G-protein coupled receptors family 2 profile 2 domain-containing protein","PF11970",2759,"PF11970","Git3-2","ENTHI","M7WEB8_ENTHI"
"A7SN55_NEMVE","A7SN55","Nematostella vectensis (Starlet sea anemone)","NEMVE","Nematostella vectensis","A7SN55","G protein-coupled receptor GPR1 C-terminal domain-containing protein","PF11970",2759,"PF11970","Git3-2","NEMVE","A7SN55_NEMVE"
"F4JJP9_ARATH","F4JJP9","Arabidopsis thaliana (Mouse-ear cress)","ARATH","Arabidopsis thaliana","F4JJP9","GPCR-type G protein 2","PF12430",2759,"PF12430","ABA","ARATH","F4JJP9_ARATH"
"H3A968_LATCH","H3A968","Latimeria chalumnae (Coelacanth)","LATCH","Latimeria chalumnae","H3A968","Abscisic acid G-protein coupled receptor-like domain-containing protein","PF12430",2759,"PF12430","ABA","LATCH","H3A968_LATCH"
"Q3ZAN1_DROME","Q3ZAN1","Drosophila melanogaster (Fruit fly)","DROME","Drosophila melanogaster","Q3ZAN1","Golgi pH regulator (LD13915p)","PF12430",2759,"PF12430","ABA","DROME","Q3ZAN1_DROME"
"A0A024V716_PLAFA","A0A024V716","Plasmodium falciparum Vietnam Oak-Knoll (FVO)","PLAFA","Plasmodium falciparum","A0A024V716","Abscisic acid G-protein coupled receptor-like domain-containing protein","PF12430",2759,"PF12430","ABA","PLAFA","A0A024V716_PLAFA"
"A0A024VMR8_PLAFA","A0A024VMR8","Plasmodium falciparum FCH/4","PLAFA","Plasmodium falciparum","A0A024VMR8","Abscisic acid G-protein coupled receptor-like domain-containing protein","PF12430",2759,"PF12430","ABA","PLAFA","A0A024VMR8_PLAFA"
"A0A024VRA7_PLAFA","A0A024VRA7","Plasmodium falciparum FCH/4","PLAFA","Plasmodium falciparum","A0A024VRA7","Abscisic acid G-protein coupled receptor-like domain-containing protein","PF12430",2759,"PF12430","ABA","PLAFA","A0A024VRA7_PLAFA"
"A0A024W0N5_PLAFA","A0A024W0N5","Plasmodium falciparum Tanzania (2000708)","PLAFA","Plasmodium falciparum","A0A024W0N5","Abscisic acid G-protein coupled receptor-like domain-containing protein","PF12430",2759,"PF12430","ABA","PLAFA","A0A024W0N5_PLAFA"
"A0A024W6B3_PLAFA","A0A024W6B3","Plasmodium falciparum Tanzania (2000708)","PLAFA","Plasmodium falciparum","A0A024W6B3","Abscisic acid G-protein coupled receptor-like domain-containing protein","PF12430",2759,"PF12430","ABA","PLAFA","A0A024W6B3_PLAFA"
"A0A024WQK9_PLAFA","A0A024WQK9","Plasmodium falciparum MaliPS096_E11","PLAFA","Plasmodium falciparum","A0A024WQK9","Abscisic acid G-protein coupled receptor-like domain-containing protein","PF12430",2759,"PF12430","ABA","PLAFA","A0A024WQK9_PLAFA"
"A0A0D2UJB4_CAPO3","A0A0D2UJB4","Capsaspora owczarzaki (strain ATCC 30864)","CAPO3","Capsaspora owczarzaki","A0A0D2UJB4","Golgi pH regulator","PF12430",2759,"PF12430","ABA","CAPO3","A0A0D2UJB4_CAPO3"
"A0A0L0T654_ALLM3","A0A0L0T654","Allomyces macrogynus (strain ATCC 38327) (Allomyces javanicus var. macrogynus)","ALLM3","Allomyces macrogynus","A0A0L0T654","Abscisic acid G-protein coupled receptor-like domain-containing protein","PF12430",2759,"PF12430","ABA","ALLM3","A0A0L0T654_ALLM3"
"A0A0L1IF72_PLAFA","A0A0L1IF72","Plasmodium falciparum IGH-CR14","PLAFA","Plasmodium falciparum","A0A0L1IF72","Abscisic acid G-protein coupled receptor-like domain-containing protein","PF12430",2759,"PF12430","ABA","PLAFA","A0A0L1IF72_PLAFA"
"A0A1D5P5C4_CHICK","A0A1D5P5C4","Gallus gallus (Chicken)","CHICK","Gallus gallus","A0A1D5P5C4","G protein-coupled receptor 89A","PF12430",2759,"PF12430","ABA","CHICK","A0A1D5P5C4_CHICK"
"A0A2G5CDC9_AQUCA","A0A2G5CDC9","Aquilegia coerulea (Rocky mountain columbine)","AQUCA","Aquilegia coerulea","A0A2G5CDC9","Abscisic acid G-protein coupled receptor-like domain-containing protein","PF12430",2759,"PF12430","ABA","AQUCA","A0A2G5CDC9_AQUCA"
"A0A4W3J2H0_CALMI","A0A4W3J2H0","Callorhinchus milii (Ghost shark)","CALMI","Callorhinchus milii","A0A4W3J2H0","G protein-coupled receptor 89B","PF12430",2759,"PF12430","ABA","CALMI","A0A4W3J2H0_CALMI"
"A0A4W3JP63_CALMI","A0A4W3JP63","Callorhinchus milii (Ghost shark)","CALMI","Callorhinchus milii","A0A4W3JP63","G protein-coupled receptor 89B","PF12430",2759,"PF12430","ABA","CALMI","A0A4W3JP63_CALMI"
"A0A5K4FAE8_SCHMA","A0A5K4FAE8","Schistosoma mansoni (Blood fluke)","SCHMA","Schistosoma mansoni","A0A5K4FAE8","Golgi pH regulator","PF12430",2759,"PF12430","ABA","SCHMA","A0A5K4FAE8_SCHMA"
"A0A5K4FCN9_SCHMA","A0A5K4FCN9","Schistosoma mansoni (Blood fluke)","SCHMA","Schistosoma mansoni","A0A5K4FCN9","Golgi pH regulator","PF12430",2759,"PF12430","ABA","SCHMA","A0A5K4FCN9_SCHMA"
"A0A654EWS4_ARATH","A0A654EWS4","Arabidopsis thaliana (Mouse-ear cress)","ARATH","Arabidopsis thaliana","A0A654EWS4","GPCR-type G protein 1","PF12430",2759,"PF12430","ABA","ARATH","A0A654EWS4_ARATH"
"A0A7M7NBA7_STRPU","A0A7M7NBA7","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7NBA7","Golgi pH regulator","PF12430",2759,"PF12430","ABA","STRPU","A0A7M7NBA7_STRPU"
"A0A7S0J665_9EUKA","A0A7S0J665","Calcidiscus leptoporus","9EUKA","Calcidiscus leptoporus","A0A7S0J665","Abscisic acid G-protein coupled receptor-like domain-containing protein","PF12430",2759,"PF12430","ABA","9EUKA3","A0A7S0J665_9EUKA3"
"A0A7S1KVE6_9EUKA","A0A7S1KVE6","Percolomonas cosmopolitus","9EUKA","Percolomonas cosmopolitus","A0A7S1KVE6","Abscisic acid G-protein coupled receptor-like domain-containing protein","PF12430",2759,"PF12430","ABA","9EUKA14","A0A7S1KVE6_9EUKA14"
"A0A7S3SA89_EMIHU","A0A7S3SA89","Emiliania huxleyi (Coccolithophore) (Pontosphaera huxleyi)","EMIHU","Emiliania huxleyi","A0A7S3SA89","Abscisic acid G-protein coupled receptor-like domain-containing protein","PF12430",2759,"PF12430","ABA","EMIHU","A0A7S3SA89_EMIHU"
"A7SPG4_NEMVE","A7SPG4","Nematostella vectensis (Starlet sea anemone)","NEMVE","Nematostella vectensis","A7SPG4","Golgi pH regulator","PF12430",2759,"PF12430","ABA","NEMVE","A7SPG4_NEMVE"
"B3RTM1_TRIAD","B3RTM1","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3RTM1","Abscisic acid G-protein coupled receptor-like domain-containing protein","PF12430",2759,"PF12430","ABA","TRIAD","B3RTM1_TRIAD"
"B4DT03_HUMAN","B4DT03","Homo sapiens (Human)","HUMAN","Homo sapiens","B4DT03","cDNA FLJ61382, highly similar to Protein GPR89A","PF12430",2759,"PF12430","ABA","HUMAN","B4DT03_HUMAN"
"E1ZDG7_CHLVA","E1ZDG7","Chlorella variabilis (Green alga)","CHLVA","Chlorella variabilis","E1ZDG7","Abscisic acid G-protein coupled receptor-like domain-containing protein","PF12430",2759,"PF12430","ABA","CHLVA","E1ZDG7_CHLVA"
"F0ZSY7_DICPU","F0ZSY7","Dictyostelium purpureum (Slime mold)","DICPU","Dictyostelium purpureum","F0ZSY7","Golgi pH regulator","PF12430",2759,"PF12430","ABA","DICPU","F0ZSY7_DICPU"
"F2UEN4_SALR5","F2UEN4","Salpingoeca rosetta (strain ATCC 50818 / BSB-021)","SALR5","Salpingoeca rosetta","F2UEN4","Abscisic acid G-protein coupled receptor-like domain-containing protein","PF12430",2759,"PF12430","ABA","SALR5","F2UEN4_SALR5"
"G1KPD9_ANOCA","G1KPD9","Anolis carolinensis (Green anole) (American chameleon)","ANOCA","Anolis carolinensis","G1KPD9","Abscisic acid G-protein coupled receptor-like domain-containing protein","PF12430",2759,"PF12430","ABA","ANOCA","G1KPD9_ANOCA"
"I1J1E4_BRADI","I1J1E4","Brachypodium distachyon (Purple false brome) (Trachynia distachya)","BRADI","Brachypodium distachyon","I1J1E4","Abscisic acid G-protein coupled receptor-like domain-containing protein","PF12430",2759,"PF12430","ABA","BRADI","I1J1E4_BRADI"
"L8GWB2_ACACF","L8GWB2","Acanthamoeba castellanii (strain ATCC 30010 / Neff)","ACACF","Acanthamoeba castellanii","L8GWB2","G proteincoupled receptor, putative","PF12430",2759,"PF12430","ABA","ACACF","L8GWB2_ACACF"
"Q17912_CAEEL","Q17912","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","Q17912","Golgi pH regulator","PF12430",2759,"PF12430","ABA","CAEEL","Q17912_CAEEL"
"Q9U1S3_CAEEL","Q9U1S3","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","Q9U1S3","Golgi pH regulator","PF12430",2759,"PF12430","ABA","CAEEL","Q9U1S3_CAEEL"
"R7QHT6_CHOCR","R7QHT6","Chondrus crispus (Carrageen Irish moss) (Polymorpha crispa)","CHOCR","Chondrus crispus","R7QHT6","Abscisic acid G-protein coupled receptor-like domain-containing protein","PF12430",2759,"PF12430","ABA","CHOCR","R7QHT6_CHOCR"
"R7VLC5_CAPTE","R7VLC5","Capitella teleta (Polychaete worm)","CAPTE","Capitella teleta","R7VLC5","Abscisic acid G-protein coupled receptor-like domain-containing protein","PF12430",2759,"PF12430","ABA","CAPTE","R7VLC5_CAPTE"
"T1ED69_HELRO","T1ED69","Helobdella robusta (Californian leech)","HELRO","Helobdella robusta","T1ED69","Abscisic acid G-protein coupled receptor-like domain-containing protein","PF12430",2759,"PF12430","ABA","HELRO","T1ED69_HELRO"
"T2MHN4_HYDVU","T2MHN4","Hydra vulgaris (Hydra) (Hydra attenuata)","HYDVU","Hydra vulgaris","T2MHN4","Golgi pH regulator B","PF12430",2759,"PF12430","ABA","HYDVU","T2MHN4_HYDVU"
"V4AZD2_LOTGI","V4AZD2","Lottia gigantea (Giant owl limpet)","LOTGI","Lottia gigantea","V4AZD2","Abscisic acid G-protein coupled receptor-like domain-containing protein","PF12430",2759,"PF12430","ABA","LOTGI","V4AZD2_LOTGI"
